user_id,post_count,gini_coefficient,shannon_entropy,top1_ratio,top2_ratio,dominant_topic,suspicious_post_freq,suspicious_narrowness,duplicate_post_ratio,suspicious_duplicates,suspicious
anthonywoodboy,4,0.8025823673427416,1.598881085270023,0.6413775,0.8237123,5,True,True,8.474008193227624e-05,False,True
aleksey_sokol_,5,0.8013804505753797,1.540027590248865,0.50222105,0.8888299,7,True,True,0.0,False,True
watchmewalkin,15,0.8009971453025012,1.5991265045128042,0.6693643,0.8405803,5,True,True,0.0,False,True
tezaharov,5,0.8005019645012604,1.4604639444108072,0.5050221,0.93338275,5,True,True,0.0,False,True
bydrbre_,1,0.8000799495299967,1.5686869511712942,0.675193,0.81542116,6,True,True,0.0,False,True
houstontopnews,11,0.7998326095322802,1.6037096701756473,0.6620027,0.80289376,7,True,True,0.0030721966205837174,False,True
stepansazono,3,0.7993017255697245,1.5193047127158015,0.5019256,0.91356385,7,True,True,0.0,False,True
ravenicholson,11,0.7992574592353776,1.618912592546618,0.5986807,0.7976968,5,True,True,0.0,False,True
kristyanann,1,0.7991875141956852,1.5532558078226286,0.5321519,0.90203214,3,True,True,0.0,False,True
bigboysneed,7,0.7990114512019014,1.504979245829533,0.7315359,0.8418225,5,True,True,0.00101010101010101,False,True
taisiaavdeeva,8,0.798912155800887,1.5581327198531454,0.54257375,0.9067569,5,True,True,0.0,False,True
inst_vets,3,0.7976464514698213,1.4018220740415355,0.77181774,0.8449307,5,True,True,0.0,False,True
milwaukeevoice,1,0.7974135158389496,1.5408940388439116,0.5814426,0.9109463,5,True,True,0.0,False,True
vasilichvasili,7,0.7972848349406073,1.6204453019311071,0.6318903,0.8565088,7,True,True,0.0,False,True
riafanru,1,0.7970472198406545,1.6109441203841914,0.6235983,0.87690777,4,True,True,0.0,False,True
sergeev_tolik,7,0.7967150828335434,1.5053097964844915,0.52977747,0.9255952,5,True,True,0.0,False,True
chernenkonikola,5,0.7959343147813343,1.675479578224555,0.5750209,0.84913415,7,True,True,0.0,False,True
patriotka_rusi,3,0.7956715643425317,1.5744189609419006,0.48655224,0.87548053,7,True,True,0.0,False,True
maksblaginin,2,0.7954522229847498,1.6534742260640078,0.51774734,0.8527013,5,True,True,0.0,False,True
sovetnikstatski,5,0.7948751652341647,1.6558742439567984,0.5807254,0.86993885,5,True,True,0.0,False,True
jerstoner,5,0.7943387490910633,1.6649850248862557,0.5479416,0.8151221,5,True,True,0.0008865248226950354,False,True
pati_cooper,5,0.7943023643892957,1.6135766588209484,0.6729634,0.79706365,5,True,True,0.005263157894736842,False,True
kolradskiy_zhuk,5,0.7935619774507359,1.6034537599911636,0.53018636,0.8978429,7,True,True,0.0,False,True
screamymonkey,27,0.7934652472370848,1.6672682665591103,0.6216606,0.8498815,7,True,True,0.0003881392807166277,False,True
cynthiamhunter,18,0.7927077066754767,1.5316047399228587,0.7297073,0.8326185,5,True,True,0.0002867383512544803,False,True
patriotblake,38,0.7921355225262232,1.6553132365496839,0.6530821,0.84702814,5,True,True,4.908164043743802e-06,False,True
prettylaraplace,21,0.791497000187519,1.6158631681641695,0.6805287,0.78521156,5,True,True,0.00024306455794659062,False,True
mrmoraan,10,0.7911548981598268,1.7137302396029523,0.5949245,0.818014,5,True,True,0.0,False,True
chaneutral,2,0.7888537111963766,1.6167225654705308,0.6790833,0.7929247,7,True,True,0.0,False,True
_sashalapin,4,0.7885531032516155,1.6055086087036723,0.45732984,0.8688002,7,True,True,0.0,False,True
eliasbrick,14,0.7881972321192734,1.6990193595961003,0.58061403,0.85875773,5,True,True,0.0,False,True
detroitdailynew,21,0.7881105892981092,1.7308333982833062,0.6067016,0.8066634,7,True,True,0.0003399972800217598,False,True
gvardeykalena,6,0.7873004491751393,1.6460118988430708,0.521725,0.88952327,5,True,True,0.0,False,True
beverlybalsom,1,0.7868917918143173,1.6186030237750648,0.5647177,0.89864486,5,True,True,0.0,False,True
margarethkurz,24,0.7866907297866419,1.650361512066042,0.68241286,0.80203205,4,True,True,0.00013114919481960682,False,True
kirstenladaniel,1,0.7865300691143299,1.5426441342990915,0.7291181,0.84884554,1,True,True,0.0,False,True
rogovilia,2,0.7851336955015237,1.737550524678055,0.51081884,0.8398677,7,True,True,0.0,False,True
bogdankravcov,6,0.7849515044460228,1.624788207830695,0.4448984,0.88623184,7,True,True,0.0,False,True
kelvsok,1,0.7846710949816043,1.616995673920101,0.43850234,0.8264779,7,True,True,0.0,False,True
sergbriantsev,5,0.783773814085483,1.7198067306232372,0.53100234,0.85658956,7,True,True,0.0,False,True
bocharnikov_v,8,0.783716677951503,1.7177314159752757,0.48746094,0.8436045,7,True,True,0.0,False,True
onemightyfish,15,0.7834098619738749,1.7606976696576804,0.5664572,0.80031407,5,True,True,0.0,False,True
lapinolegg,5,0.7830815722506183,1.7222920519108555,0.52097285,0.8649992,7,True,True,0.015151515151515152,False,True
crystal1johnson,39,0.7830188716069868,1.7494818210816623,0.51635796,0.83727086,11,True,True,5.236424569304079e-05,False,True
ilovesarahrich,12,0.782932359657328,1.763204144811355,0.53835744,0.83092046,5,True,True,0.0,False,True
ssus_panther,1,0.7825441455934197,1.5801090069456967,0.4835168,0.91383487,5,True,True,0.0,False,True
robbydelaware,12,0.7821743141297096,1.7709731170987806,0.6015315,0.7993054,5,True,True,0.0,False,True
paulinett,42,0.7819087063341267,1.6628307702015481,0.43013927,0.85656583,5,True,True,6.218859063240822e-06,False,True
sylvielefevrier,2,0.7814653796958737,1.6563217428143435,0.49456218,0.8923449,8,True,True,0.0,False,True
alecmooooody,13,0.7813923223293386,1.769513328358257,0.5781852,0.83164966,5,True,True,0.00010822510822510823,False,True
samirgooden,13,0.7813810171239793,1.7423834091499506,0.61335194,0.83766764,5,True,True,0.0,False,True
arkadii_trofim,3,0.7809547761862632,1.7359058545878538,0.48358762,0.8385625,7,True,True,0.0,False,True
karenparker93,6,0.780419767984616,1.746179926167747,0.60797155,0.7614877,5,True,True,3.9549139806209216e-05,False,True
pigeontoday,13,0.7793114107917063,1.7292664643512952,0.64931643,0.7910258,5,True,True,0.0,False,True
stanleyparris,16,0.7787070370007617,1.7690424398601947,0.5312377,0.84417355,5,True,True,0.0,False,True
whitehousecards,16,0.7786863806056014,1.7241451649739024,0.65834,0.81246525,4,True,True,0.00012142553579017667,False,True
ameliebaldwin,27,0.7780587126800939,1.729819216591168,0.6357911,0.7544516,5,True,True,8.393205084274286e-06,False,True
jery_robertsyo,16,0.777699293064264,1.7752713075091437,0.55785304,0.8480036,5,True,True,0.0,False,True
ogdeandre,12,0.7771449213641696,1.8052681775073331,0.5427466,0.8103893,5,True,True,0.0,False,True
klara_sauber,20,0.7745378859593378,1.6834640447735119,0.69459426,0.79947513,4,True,True,0.00018469690600838142,False,True
briys_valera,1,0.774323111778358,1.7973679824572992,0.5239059,0.7723219,11,True,True,0.0,False,True
patriot_archive,2,0.7737184980651364,1.8078197121155337,0.5632318,0.79808486,7,True,True,0.0,False,True
taraformation,5,0.7734569865860976,1.766055789145311,0.4401877,0.8009079,7,True,True,0.0,False,True
agnesgrhm,1,0.7732986607006751,1.779231380027911,0.6221902,0.8173251,1,True,True,0.0,False,True
interfischer,5,0.7724750591247963,1.832979226092905,0.576238,0.7802826,5,True,True,0.0,False,True
nojonathonno,13,0.7720360858937271,1.8220848130913494,0.54531884,0.82857716,5,True,True,0.00015809776765952064,False,True
erofeenkoanton,6,0.7715614173988191,1.7276718412124952,0.43309703,0.8660098,7,True,True,0.0,False,True
dallastopnews,11,0.771461759849141,1.8043516819608854,0.56319594,0.7926963,7,True,True,0.0,False,True
skatewake1994,9,0.7712722605210729,1.8375290271214806,0.5185703,0.80173975,5,True,True,0.0,False,True
blk_voice,21,0.7694333609736835,1.8084354100056226,0.45261306,0.8188998,5,True,True,0.0,False,True
joseph_jenks,1,0.7691221157244096,1.7225840784520208,0.4325505,0.8608144,3,True,True,0.0,False,True
jihadist2ndwife,8,0.7690555329034608,1.8443460754363805,0.5900233,0.79925925,5,True,True,0.0,False,True
clydedaws0n,1,0.7688538975004727,1.7009648273426605,0.41437086,0.76526743,11,True,True,0.0,False,True
todaypittsburgh,26,0.7686038622185951,1.8212890493658072,0.44809356,0.81009185,7,True,True,0.0,False,True
archieolivers,8,0.7685073280105522,1.8419842376920816,0.59873307,0.794368,5,True,True,0.0,False,True
reachitdoit,1,0.7672469510774439,1.834709371560585,0.48902223,0.80447745,5,True,True,0.0,False,True
karolineauge,2,0.7668983078910969,1.8002218625657167,0.48196748,0.8548439,8,True,True,0.0,False,True
bleepthepolice,32,0.766705633723177,1.788555419444438,0.56982106,0.85674804,5,True,True,0.0005213220727765613,False,True
melanymelanin,52,0.766619063486966,1.8085071267710324,0.43308258,0.80511904,11,True,True,3.8459966780203696e-06,False,True
errivvvvers,10,0.7665282428594461,1.869079072439612,0.5226985,0.81269026,5,True,True,0.0,False,True
kotovamarys,6,0.7664964113306875,1.886310874142811,0.53465945,0.79650855,7,True,True,0.005263157894736842,False,True
nj_blacknews,7,0.7662841729955593,1.8082967919890272,0.4360176,0.8142125,5,True,True,0.0,False,True
ninonderrien,2,0.7642228135567469,1.8194932065254978,0.47647762,0.849349,8,True,True,0.0,False,True
regieblackmon,14,0.7633234493938895,1.8030029940128192,0.63869035,0.8156926,5,True,True,0.0,False,True
seattle_post,15,0.7632344199034075,1.8449703724590125,0.43248135,0.79695845,11,True,True,0.0015229392727964973,False,True
cornellburchet,15,0.7628500249508458,1.8380970858172805,0.627586,0.77218235,5,True,True,0.0,False,True
todayinsyria,19,0.7626663632787919,1.7832884507617646,0.39873102,0.7740965,5,True,True,0.00015802781289506955,False,True
alexsvladimirov,6,0.7621192057461789,1.8979649345132275,0.5425884,0.79448473,7,True,True,0.0,False,True
gffgfsfgfsdffjj,3,0.7620748874420921,1.8682809009569576,0.5418558,0.82416844,10,True,True,0.0,False,True
lilylilyhasse,6,0.7618918417138048,1.8086847848493737,0.6495179,0.80108356,4,True,True,0.0,False,True
rusnevrotik,2,0.7607577549448857,1.7971911842922121,0.4260631,0.84677225,3,True,True,0.0,False,True
msm0re,2,0.7607470286699632,1.7972948898306824,0.42604855,0.8467599,3,True,True,0.0,False,True
lagonehoe,12,0.76070024278791,1.8085946659403216,0.65141493,0.7621603,5,True,True,0.0,False,True
shapka_mono,2,0.7606155098765157,1.7979155752176463,0.42882666,0.83713186,3,True,True,0.0,False,True
blmsoldier,12,0.760602757310456,1.9261401642734781,0.52930254,0.76120085,5,True,True,0.0,False,True
jaydaastonishin,13,0.7602169260014003,1.8963794264549234,0.44497937,0.7865156,5,True,True,6.799945600435197e-05,False,True
baobaeham,34,0.7601723916498789,1.8856759141958255,0.44678214,0.8090415,11,True,True,4.484821918363572e-05,False,True
verrellportier,2,0.7594950291095302,1.8172907966985488,0.45966423,0.85749763,8,True,True,0.0,False,True
youjustctrlc,13,0.7591544566967059,1.8889255263838782,0.45633093,0.8176371,5,True,True,0.0,False,True
sovasof,2,0.7590383610998591,1.8122250477173847,0.42711556,0.84340125,3,True,True,0.0,False,True
jon_underwood_,1,0.7587806727581968,1.756236439694299,0.4614284,0.8787622,9,True,True,0.0,False,True
hunteroddddom,12,0.7587297582261575,1.8865617968304198,0.59532547,0.75151706,5,True,True,0.0,False,True
johnieboycooks,6,0.7585918303520884,1.8260488412110862,0.4330097,0.72283524,5,True,True,0.0,False,True
gloed_up,34,0.7579237879544962,1.9105225917312771,0.5037904,0.7607144,5,True,True,0.0038600950901473427,False,True
andrebeauleger,2,0.75726400022783,1.8862725220116687,0.50186676,0.8281033,8,True,True,0.0,False,True
baltimore0nline,26,0.7560737033879074,1.879773469618214,0.42268473,0.80303085,7,True,True,0.0007769720290069557,False,True
blacktolive,26,0.7559978593975151,1.9411074704127664,0.56212896,0.7525351,5,True,True,0.0007537688442211055,False,True
dailylosangeles,11,0.7552845340202717,1.9306823980654158,0.46927688,0.78194135,11,True,True,0.0030165912518853697,False,True
fishalexanderr,8,0.7551414298335052,1.9383284027574743,0.45168906,0.7720194,4,True,True,0.0018670649738610904,False,True
imapharrelfake,17,0.7540025368798524,1.957033579830615,0.54556835,0.76818013,5,True,True,0.0,False,True
hyddrox,33,0.7534199139675669,1.8954713580583678,0.61723983,0.75967294,5,True,True,2.0618673029390843e-05,False,True
angelabach991,16,0.7530723412043537,1.8989326808896325,0.60590416,0.74280715,4,True,True,0.0010112152969295827,False,True
travisrespek,14,0.7522053296949404,1.9378213979027308,0.47719163,0.8055709,5,True,True,0.0,False,True
globalfoe,1,0.7521714904966453,1.9531933792194995,0.53508276,0.74397445,3,True,True,0.0,False,True
christinapool61,5,0.7519274887357218,1.917592110577644,0.5808588,0.7894778,4,True,True,0.005379746835443038,False,True
blacktivists,9,0.7517663082301927,1.9377880332684634,0.47763285,0.73231506,5,True,True,0.0,False,True
cookiiieeessss,7,0.7506567782838829,1.9650766924635161,0.4530117,0.78435487,7,True,True,0.0,False,True
4mysquad,12,0.7505318664674027,1.9706838428295963,0.5210524,0.7898841,5,True,True,0.0,False,True
tinatkurtz1222,1,0.7504758223852454,1.8762209959819918,0.41314462,0.7556664,5,True,True,0.0,False,True
sonderkatharina,1,0.7504299063002691,1.8763732006280054,0.4130049,0.75553465,5,True,True,0.0,False,True
fischermaria933,1,0.7504009699720579,1.8764695109124885,0.41291678,0.75545156,5,True,True,0.0,False,True
blackmattersus,23,0.7499548059088347,1.8823179529377292,0.4103541,0.8092579,5,True,True,0.0004522840343735866,False,True
mikkyrurk,2,0.748530885806152,1.874646150848041,0.42118728,0.8378203,0,True,True,0.0,False,True
oh_frida,2,0.7485302716471293,1.874646150848041,0.42116782,0.83779234,0,True,True,0.0,False,True
portmela,1,0.7472374344749065,1.941946917731628,0.46134058,0.81135654,1,True,True,0.0,False,True
jadonhutchinson,12,0.745754396901854,2.001842455634364,0.54166657,0.7459045,5,True,True,0.00024996875390576176,False,True
iris0_o,1,0.7453099060724495,1.9624890414986345,0.50414085,0.7782305,3,True,True,0.0,False,True
devinedevinbr,7,0.7445247968328962,1.9196479911860578,0.5961788,0.71067655,5,True,True,0.0,False,True
maximgaron1,2,0.7441993507479007,1.9564011996233928,0.4553812,0.80353135,7,True,True,0.0,False,True
maymaymyy,6,0.7437423283117823,2.006576966029966,0.53317803,0.71652335,5,True,True,0.0,False,True
manuelkrosss,19,0.7433368455725334,1.912214041102513,0.62410927,0.7468052,4,True,True,0.001183431952662722,False,True
jrrbrtt,1,0.7429756072509154,1.7874609218543471,0.36182007,0.67851835,5,True,True,0.0,False,True
romangorolov,5,0.7427676579973195,2.015357540269767,0.5045284,0.75312036,7,True,True,0.0,False,True
brentmcclure275,6,0.7427219786283482,1.9923209801346462,0.43733856,0.7073893,5,True,True,0.0011074197120708748,False,True
gwennythot,14,0.7425822581419236,2.008908534827713,0.4433859,0.744179,5,True,True,0.0018066847335140017,False,True
ramonasnails,15,0.7419049584280402,1.9571188832254431,0.4045579,0.80406284,5,True,True,0.0,False,True
carriethornthon,22,0.7406446782600445,1.9086359420513122,0.6393974,0.7520825,5,True,True,1.853911753800519e-05,False,True
todaycleveland,12,0.7402940732258763,2.01995670031914,0.4523963,0.7696848,11,True,True,0.0011614401858304297,False,True
imaswerve,5,0.7400301576514418,2.005203168614874,0.44519815,0.77706456,5,True,True,0.0,False,True
leecory,1,0.7399538694880903,2.00813254910702,0.52121717,0.7577227,7,True,True,0.0,False,True
chadsloyer,16,0.739663949245884,1.929780521044291,0.6080464,0.7991341,5,True,True,0.0,False,True
siccerthanyou,12,0.7383458475136043,2.0290272373082954,0.55867726,0.7415192,5,True,True,0.0006988120195667365,False,True
malloryjared,74,0.737981455643118,1.987656638660596,0.40427458,0.76443136,11,True,True,3.925792703423537e-05,False,True
