Topic,Count,Name,Representation,Representative_Docs
-1,9752,-1_trump_obama_clinton_hillary,"['trump', 'obama', 'clinton', 'hillary', 'amp', 'rt', 'merkelmussbleiben', 'us', 'people', 'donald']","['rt wednesday mood starts minutes right hashtag game via begins wednesdaywisdom rt hashtag game hosted starts minutes dont miss rt game begin youll enjoy playing rt christmas around giftideasforpoliticians im sure share us lets ha rt giftideasforpoliticians book truths know one looks like rt giftideasforpoliticians lethal injection really like photo rt iou nothing card giftideasforpoliticians rt social moral etiquettes giftideasforpoliticians rt hair gel trump giftideasforpoliticians rt giftideasforpoliticians one way ticket home rt giftideasforpoliticians twitter consultant rt giftideasforpoliticians prelubed cigars rt sacked politician giftideasforpoliticians rt giftideasforpoliticians broccoli chris christie giftideasforpoliticians something really need rt giftideasforpoliticians pay taxes book rt tic tac giftideasforpoliticians giftideasforpoliticians zodiac sign horoscope ted cruz rt giftideasforpoliticians female underwear stains hands whomever tries grab girly bits rt one way tickets siberia giftideasforpoliticians rt giftideasforpoliticians second mistress back first one rt giftideasforpoliticians skinny red power tie theyll look like new wave band rt giftideasforpoliticians practice preach novel rt jack box releases fist giftideasforpoliticians rt giftideasforpoliticians cloaking devices rt giftideasforpoliticians year old girls big boobs rt giftideasforpoliticians magic ball rt giftideasforpoliticians scrooge christmas carol experience giftideasforpoliticians heart brain courage rt giftideasforpoliticians sense humor rt giftideasforpoliticians walls surrounding rt giftideasforpoliticians bucket soul glow trump rt gift certificate redeemable modicum integrity giftideasforpoliticians rt giftideasforpoliticians boxed set snls nd season trump rt loyalty giftideasforpoliticians rt giftideasforpoliticians bribes love rt gift certificate tattoo ten commandments giftideasforpoliticians rt giftideasforpoliticians swift kick pants rt giftideasforpoliticians dinner hannibal lecter rt giftideasforpoliticians coupons ethics classes rt giftideasforpoliticians mic inflatable bouncey castle mic drop pops saves fortune elec rt giftideasforpoliticians lump coal rt copy jungle book show real leader acts giftideasforpoliticians rt one year subscription nsa resources hillary keep tab bill giftideasforpoliticians giftideasforpoliticians something youve stolen rt bumper stickers new cabinet im billionaire qualifies whatever tf want giftideasforpoliticia rt second american revolution giftideasforpoliticians rt good lawyer hillary clinton giftideasforpoliticians rt giftideasforpoliticians conscience rt poison bottle giftideasforpoliticians rt term limits giftideasforpoliticians rt giftideasforpoliticians term limits rt giftideasforpoliticians guess world leaders edition mamnoon hussain guess rt giftideasforpoliticians reminder work us rt giftideasforpoliticians coal rt giftideasforpoliticians american pie boxset rt giftideasforpoliticians job minimum wage lets see run household rt boundaries giftideasforpoliticians rt solid brexit plan giftideasforpoliticians rt giftideasforpoliticians books human dummies amp idiots guide integrity ethics rt giftideasforpoliticians copy constitution extra large type rt giftideasforpoliticians playbookanyone rt giftideasforpoliticians sexsting consequences rt ill wrap drops tomorrow morning giftideasforpoliticians rt giftideasforpoliticians stones hillary clinton throw glass ceiling thats way shes go rt giftideasforpoliticians jail sentences rt tim mcgraw humble amp kind song giftideasforpoliticians rt pick destiny giftideasforpoliticians rt giftideasforpoliticians donation name human fund rt giftideasforpoliticians book tell truth rt slap chopand tell new hungry hungry hippos game giftideasforpoliticians giftideasforpoliticians huge dildo rt giftideasforpoliticians russian english dictionary youre gon na need fellas rt russian nesting dolls may well start right foot new boss giftideasforpoliticians giftideasforpoliticians patriots game ticket need take look patriots somewhere rt giftideasforpoliticians copy constitution take look young boy gives money poor giftideasforpoliticians rt common sense giftideasforpoliticians rt giftideasforpoliticians season tickets cleveland browns games rt running country ground dummies giftideasforpoliticians rt giftideasforpoliticians machine make car license plates rt giftideasforpoliticians grass flip flops feel closer earth rt giftideasforpoliticians draft card trip front line rt dick box giftideasforpoliticians rt giftideasforpoliticians globe greenland white though rt giftideasforpoliticians bacon rt giftideasforpoliticians blindfold rt giftideasforpoliticians posters trump rt informtheelectors giftideasforpoliticians included lie detectors every time make campaign promise rt bullets brain giftideasforpoliticians rt note written im guilty im sure need someday giftideasforpoliticians everytime mouth open rt giftideasforpoliticians get jail free card oh wait get every year ill get back rt aversion overregulation giftideasforpoliticians rt revolver chambers bullet giftideasforpoliticians rt safe unconnected big red button press home giftideasforpoliticians lol best idea rt better hiding place saddam hussein giftideasforpoliticians rt giftideasforpoliticians okay weed may good idea rt giftideasforpoliticians smoking mittens rt giftideasforpoliticians exploding dye packs giftideasforpoliticians date bill cosby giftideasforpoliticians satans circle rt russian passport giftideasforpoliticians rt giftideasforpoliticians little piece paper says youre fired rt giftideasforpoliticians truth serum giftideasforpoliticians warm love rt genetal herpes giftideasforpoliticians rt giftideasforpoliticians gallon clorox drinking rt giftideasforpoliticians life alert rt nice red hat says make america suckers giftideasforpoliticians rt giftideasforpoliticians cock good ones dick bad ones giftideasforpoliticians photo hen giftideasforpoliticians lego foot rt chicken soup soulless giftideasforpoliticians rt board games promote logical thinking giftideasforpoliticians rt giftideasforpoliticians bucket tears hemorrhoid cream rt giftideasforpoliticians lie detector tests merry christmas rt cult giftideasforpoliticians rt briefcases full monopoly money giftideasforpoliticians rt giftideasforpoliticians work merely love serving rt jeb bush guac bowl giftideasforpoliticians rt giftideasforpoliticians scrambled nuclear codes rt giftideasforpoliticians give democrats participation certificate theyll shut take massive loss rt two years avg american wages amp insurance like rest us term limits without giftideasfo rt mandatory volunteering homeless shelters giftideasforpoliticians rt book always good gift idea giftideasforpoliticians rt full paid vaca middle east giftideasforpoliticians rt giftideasforpoliticians interactive mma tickets rt rubix cube american peoples faces giftideasforpoliticians rt magic mushrooms give new perspective giftideasforpoliticians rt giftideasforpoliticians boot arse rt shit glass giftideasforpoliticians rt giftideasforpoliticians rigged lie detector rt greatest gift knowing true god giftideasforpoliticians rt minimum wage salary giftideasforpoliticians', 'rt girl stained shirt man bus today make man legit said must follow home explain thin rt take step register master consultation forever change life rt bright gyal photo rt im dead set seeing world im also never going stop trying get parents goanywhere sibl rt high science metainformation rt police use tasers maryland baltimore says data unlike nation rt trump says north korea wont develop intercontinental missile tweet offers details rt took stage itsneetay periscope freshstart blacklivesmatter releasethetape javonhall rt problem show given real opportunity participate nice nigh rt lion favorite movie rt javonhall terrencesterling bouncebowser inauguration longer open public blacklivesmatter rt best advice get house take wholl go call help fire put theyll figure rt terrencesterling javonhall bouncebowser happy new year mayor bowser rt finished douching youre waiting putin come rt lol happened hahah rt developing customs officials airports across country experience computer outage rt please let us customs know miami airport could use little help thousands us waiting line rt oce longer able accept anonymous tips public congressional membersstaff etc amndt rt legally dont know otherwise uhhhh recently rt movie watch next rt tweet urban meyer think id get blocked like jalen tweet rt dr wouldnt tie tubes cuz wasnt married maybe someday husband might want kids medically body belongs rt rogue one star wars cash grab find fuss rt stop hanging people show support turn always excuse ready rt zatoichi call new episode welcome back blind samurai podernfamil rt bezells get like music video rt hidden figures review rt argentos baroque nightmare alexandra hellernicholas descent suspiria rt insider blasts relationship drake amp jennifer lopez says relationship sham sell music rt lays table december rain rt bgn comic review inhumans vs xmen rt drops mixtapes celebrate rt even better podcasts best funniest moments letsdothis podernfamily rt joining us next week blerd extraordinaire jamie broadnax founder black girl nerds blerdda rt cool comic rt ummmm seen rt gutting office congressional ethics gop nakedly setting foundation roadmap unfettered corruption rt know minute ive finally gotten back writing horse dropped rt really interesting article rt evidently ethics first casualty new republican congress rt add learning police abolition list new resolutions rt mom favorite movie beauty film rt chadwick gon na act way afam studies syllabus huh rt also filmed buffalo yay rt great point vileness tea party reminded ppl focused pressure pols never say yes lose rt afford travel much making traveling priority responsibilitiescreating travel fund rt dxbreakdown notorious big greatest rapper time rt ppl turned beau boo know mean namean fam dont care lol rt companies like amp make deals skirt federal regulations rt well look made forbes rt im really curious effects working personal finance womans view marriage rt fitted fedora hes couple months already rt black girls code founder importance diversity women technology via rt think physically incapable holding men accountable anything rt like asking change menu cookout werent invited rt neighbor course knew lived hed seen come go last year woke banging rt algeria france russia india canada argentina iceland spain norway thailand austria china oman usa nepal taiwan rwanda ye rt like bought us matching tiger jackets mad cuz ex nigga shes wearing jack rt ive done happens rt ce chien il est trop mignon rt cant wait nigga little jacket knockout one niggas tuck ya shirt work rt filled muting ignoring dumb tweets rt ex particularly shitty realized emotionally abusive amp broke still tried rt janet jackson welcomes son eissa rt thenpress play rt even gon na respond folks anymore rt wow thats terrific time rt want attention think itll net followers rt gw said hell nawl aint goin shit rt always think mentally unhealthy majority us insist trying forge together ragge rt bet sound like alvin chipmunk rt thing authoritarianism initially frightening small number people people', 'rt creative ways hide weed body rt thing happened protrump page fans rt saying obamas stayed hotel known bugged isnt big deal rt new read letter coretta scott king wrote opposing jeff sessions nomination federal court rt sounds like corrupt hide pages amp found sunday hiding rt want know whats water flint residents allowed meeting water rt ian carl shamelessgtgtgtgtgtgt rt stellar lineup classic prison films tcm tonight rt ourrevolution rt reverbpress rt excited defending va state champions fishburne military school army jrotc caisson battalion march rt expect obamafarewell end like presidency started soaring words substance presidency forget rt ourrevolution rt latestanonnews dear potus obama please conscience dont leave manning trump ad rt ourrevolution rt bbcstever cia right amp russian hackers us election maybe cia leadership ht rt wouldnt bet money rt farewelladdress one potus teared anthem country loves one grabbed crotch questions rt say saying fbi lying cover trump rt lets honest trump could say yeah theres trumpsextape put amp supporters would love even rt sue hate speech rt survival uses vicks vapor rub capitalism atr liberty rt nauseating see president treated like cool camp counselor everyone sad wont see september rt yes course excellent choice rt final costs obamas vacations well exceed mil think many veterans could helped money rt breaking published report alleging russians claim dirt trump read rt ted cruz goes thuglife hypocritical left jeff sessions confirmation hearing conservatives brightest rt katy perry cher lead protest march demanding respected serious women rt former mi officer behind donald trump dirty dossier according cnn rt money talks lets defunddapl battle goes court february sign share repeat nodapl rt kate steinles family gets go ahead sue federal government rt obamas farewell speech got americans like endofanerror rt perhaps russian hookers pee might make trump feel like number one lets hope never comes second rt look evil aggressive russia past hours alone russia delivered tons food amp medicine ale rt agree totally believe reached bottom barrel new crap rt goldenshowers intel document says russia video donald trump perverted things prostitutes rt maybe everyone needs caucus would support best way would american caucus ridiculous rt liked video glen greenwald destroys dick cheney rt graphic footage shows moment terrorist started shooting fort lauderdale hollywood international airport rt goldenshowers oh get drain swamp rt drug runner got obama commutation tells different story court documents via rt uh bunch known wolves dont count something rt jimmy_dore rt acobasi phil donahue confronts chris matthews beltway insidership tjds rt islam us constitution banned rt yemen obamafarewell stopkillingyemenis stopkillingyemenis stopkillingyemenis rasaa rt seriousness trump compromised russia whatever dirt need full independent inves rt excited arrive afternoon nations capital days till maga rt republican globalist democratic values rt level hate amp evil increased world thanks barry wont missed obamafarewell maga ht rt spicer cabinet picks implement trumps agenda rt libtards abortion supporters abortionists need aborted asap stop abortionhoocaust abomination rt amazing things happening nation glory god brings tears eyes seeing spiritual shift rt rt also happy ignorant americahating fool gone greatest legacy president donald trump obamafarew rt leading remain campaigner vince cable admits time end eu free movement rt idiots stillampmost likely never get want able live without emotional rt year ago many cyber security professionals ive talked remain skeptical north korea rt dissidia final fantasy adds final fantasy ixs kuja fray rt מעריב חדשות רוסיה מכחישה כי בידיה מידע רגיש על טראמפ טענות מזויפות rt people britain dont like british culture amp traditions please leave amp go amp live another country rt cnn terribly covers black white hate crime ends defending black rt provide burn pain relief home grown remedies preppers conservative conservatism rt im dead creative explanation cia got fooled chan mostly true rt så för att få fram polis krävs det soldiers odin eller arga gotlänningar svpol rt think isis well thank bush arming isis rt even china sick obama refuses roll red carpet due massive lies rt tonights theresistancegq trump might cancel news conference makewatergate rt read letter coretta scott king wrote opposing sessionss federal nomination rt maybe idiots spread fake news obama muslim enjoy karma morons goldenshowergate rt indeed aware exitpoll data suggests nc pa wi fl flipped rt whytepanther country music likeirememberfourbsoftherodeo rt obama release intended hijackers total terrorists guantanamo bay rt outlet lectured us truth news published egregious example rt human trafficking slavery awareness day misenate republicans keep fight horrific crime top rt ive already seen way worded confusing understand rt democrats say need keep obamacare make better rt taiwan scrambles jets china aircraft carrier enters taiwan strait rt john mccain traitor rino every way still angry lost nomination rt sir responsibility veterans administration make something happen cover rt italian bond yields slide constitutional court decision avoids early elections rt would funny unfortunately true tuesdaymotivation attorneygeneral rt final count days left racebaiteriin chief obamafarewell hang america bengarrison cartoons rt new mayors spokesman says baltimore justice department reached agreement police reform consent htt rt new naacp head calls sessions unfit attorney general rt new egyptian court upholds asset freeze activists rt fakedem fakednc fakeelection rt trump demolished media press conference glad hes president trumppressconference rt pulp fiction rt remember people crying rex tillerson ties russia people said hillary clinton ties rt refuses answer question cnns dont rudeyou fake news rt great amp refreshing finally straight talking president wont take amp stand bullshit lies amp rt always amazes substantive material day tweets like get likes rts go fig rt new followers usa india germany last week see rt still need natty gear go anderson got new shipment rt רוטר ספי עובדיה שר בכיר אומר שמריחים באויר שעידן נתניהו מתקרב לסיומו rt attacks trumps media enforcers like questioning tillers rt reason doesnt print facts hebert smears sessions agrees rt cia subtext dare expose unspeakable things actually war maga rt like one ever read cheer leading section news conference actual fuck rt black pastors defend rally ag nominee senator jeff sessions rt replay hours hours make sure future kids grandkids watch trump press conferenc rt john kelly working dyncorp known trafficking children rt truth clinton stole sanders nomination amp bad candidate excia officer kiriakou exclusive rt guess mickey goofy daffy buh bye libtard rt donald really really loves things russian doesnt rt barack obama gives rise jv team isis cause islamization europe cia threatening donald trump rt sure anyone could trust mccain picture al bagdadi isis commanders mans judg rt cnns jim acosta got called front whole world fakenews one best parts trumppr rt art inspired wikileaks follow artists encouraging amp promoting wikileaksartand much rt black caucus thought segregation ended years ago rt obamafarewell obama presidency changed america better maga rt point make illegals voters dont even deny enlist usfa']"
